id_visita,data,cliente_id,vendedor_id,tipo_visita,objetivo,status
5277,2025-01-27,5467,1041,Presencial,Prospecção,Pendente
5278,2025-02-04,5281,1052,Online,Pós-venda,Pendente
5279,2025-04-04,5301,1006,Online,Negociação,Pendente
5280,2025-02-01,5064,2020,Telefone,Pós-venda,Realizada
5281,2025-01-18,5132,1036,Online,Negociação,Realizada
5282,2025-06-24,5404,2011,Online,Negociação,Realizada
5283,2025-01-05,5179,2037,Telefone,Pós-venda,Realizada
5284,2025-06-02,5179,2011,Online,Pós-venda,Pendente
5285,2025-06-13,5113,2019,Telefone,Prospecção,Pendente
5286,2025-02-24,5322,2026,Presencial,Prospecção,Pendente
5287,2025-06-30,5212,2006,Presencial,Negociação,Pendente
5288,2025-03-29,5449,2027,Online,Pós-venda,Pendente
5289,2025-04-21,5169,2016,Online,Pós-venda,Realizada
5290,2025-01-10,5165,1010,Telefone,Negociação,Realizada
5291,2025-03-11,5431,2040,Online,Negociação,Pendente
5292,2025-04-23,5135,1033,Telefone,Prospecção,Pendente
5293,2025-05-14,5365,1038,Presencial,Negociação,Realizada
5294,2025-03-28,5045,2004,Telefone,Negociação,Realizada
5295,2025-04-15,5286,2034,Online,Negociação,Realizada
5296,2025-06-13,5401,2007,Telefone,Pós-venda,Pendente
5297,2025-05-26,5245,1060,Presencial,Pós-venda,Realizada
5298,2025-06-27,5491,2024,Online,Negociação,Realizada
5299,2025-06-07,5457,1055,Online,Pós-venda,Pendente
5300,2025-02-02,5256,2019,Telefone,Pós-venda,Pendente
5301,2025-06-16,5484,2014,Online,Prospecção,Realizada
5302,2025-06-10,5364,1012,Presencial,Prospecção,Pendente
5303,2025-06-02,5198,1015,Telefone,Negociação,Realizada
5304,2025-03-05,5331,2001,Presencial,Negociação,Pendente
5305,2025-04-10,5227,1034,Presencial,Negociação,Pendente
5306,2025-05-10,5391,1043,Online,Prospecção,Realizada
5307,2025-05-02,5254,1007,Presencial,Prospecção,Pendente
5308,2025-04-10,5231,1018,Presencial,Negociação,Pendente
5309,2025-05-09,5097,2015,Online,Prospecção,Realizada
5310,2025-05-10,5270,2026,Telefone,Negociação,Pendente
5311,2025-02-09,5242,1051,Online,Pós-venda,Realizada
5312,2025-03-10,5203,1036,Telefone,Pós-venda,Realizada
5313,2025-01-23,5434,1057,Online,Pós-venda,Realizada
5314,2025-06-10,5028,2012,Online,Prospecção,Realizada
5315,2025-02-25,5434,1032,Telefone,Prospecção,Pendente
5316,2025-03-22,5336,1045,Telefone,Prospecção,Pendente
5317,2025-06-23,5390,2010,Online,Negociação,Realizada
5318,2025-01-06,5116,1030,Presencial,Pós-venda,Realizada
5319,2025-05-24,5170,2025,Online,Pós-venda,Realizada
5320,2025-03-09,5184,1019,Online,Negociação,Realizada
5321,2025-01-08,5472,2014,Telefone,Negociação,Realizada
5322,2025-06-15,5401,2030,Online,Prospecção,Pendente
5323,2025-04-02,5470,1044,Telefone,Pós-venda,Pendente
5324,2025-03-05,5015,2005,Telefone,Negociação,Pendente
5325,2025-05-28,5406,1031,Telefone,Negociação,Realizada
5326,2025-05-23,5251,1011,Telefone,Negociação,Pendente
5327,2025-03-15,5359,2014,Presencial,Prospecção,Realizada
5328,2025-06-12,5208,1051,Telefone,Prospecção,Pendente
5329,2025-03-05,5019,1030,Online,Prospecção,Realizada
5330,2025-02-12,5400,1039,Telefone,Pós-venda,Pendente
5331,2025-04-12,5315,1049,Presencial,Pós-venda,Pendente
5332,2025-06-10,5105,1059,Presencial,Prospecção,Realizada
5333,2025-01-14,5156,2014,Online,Pós-venda,Pendente
5334,2025-06-26,5119,1040,Online,Pós-venda,Realizada
5335,2025-05-16,5237,2033,Presencial,Negociação,Pendente
5336,2025-06-17,5200,2039,Online,Negociação,Realizada
5337,2025-02-04,5091,1036,Online,Negociação,Realizada
5338,2025-01-02,5160,2006,Presencial,Negociação,Realizada
5339,2025-04-28,5047,1051,Telefone,Negociação,Realizada
5340,2025-06-14,5490,1045,Telefone,Negociação,Pendente
5341,2025-06-18,5385,1006,Telefone,Pós-venda,Realizada
5342,2025-04-03,5099,1003,Online,Prospecção,Realizada
5343,2025-04-19,5468,1026,Online,Prospecção,Pendente
5344,2025-01-30,5493,2033,Telefone,Prospecção,Pendente
5345,2025-01-18,5470,2010,Presencial,Pós-venda,Pendente
5346,2025-03-12,5280,2001,Telefone,Negociação,Pendente
5347,2025-03-22,5032,1002,Telefone,Negociação,Realizada
5348,2025-05-16,5171,2013,Online,Prospecção,Pendente
5349,2025-03-06,5074,1025,Presencial,Pós-venda,Pendente
5350,2025-01-01,5385,1031,Online,Pós-venda,Pendente
5351,2025-01-22,5037,1057,Presencial,Negociação,Realizada
5352,2025-03-22,5494,1008,Presencial,Pós-venda,Realizada
5353,2025-01-12,5438,2038,Online,Negociação,Realizada
5354,2025-05-01,5431,1012,Online,Pós-venda,Pendente
5355,2025-05-16,5161,2006,Telefone,Pós-venda,Realizada
5356,2025-04-09,5187,1027,Telefone,Prospecção,Realizada
5357,2025-04-10,5144,1002,Presencial,Prospecção,Pendente
5358,2025-04-01,5146,2035,Presencial,Pós-venda,Realizada
5359,2025-06-23,5258,2022,Online,Negociação,Pendente
5360,2025-01-14,5448,2018,Presencial,Pós-venda,Realizada
5361,2025-02-07,5452,2007,Presencial,Pós-venda,Pendente
5362,2025-03-01,5231,2022,Online,Prospecção,Pendente
5363,2025-06-12,5412,1053,Online,Negociação,Pendente
5364,2025-05-23,5033,2010,Online,Pós-venda,Pendente
5365,2025-06-07,5084,1049,Presencial,Prospecção,Pendente
5366,2025-01-27,5087,1016,Presencial,Prospecção,Pendente
5367,2025-06-16,5448,1036,Presencial,Pós-venda,Realizada
5368,2025-06-11,5214,1011,Presencial,Negociação,Pendente
5369,2025-05-06,5081,1046,Presencial,Prospecção,Realizada
5370,2025-02-12,5250,2007,Telefone,Pós-venda,Pendente
5371,2025-05-04,5400,1025,Telefone,Pós-venda,Realizada
5372,2025-05-20,5316,1030,Online,Pós-venda,Pendente
5373,2025-06-08,5316,1029,Online,Prospecção,Pendente
5374,2025-05-25,5372,2008,Presencial,Prospecção,Pendente
5375,2025-04-30,5085,1012,Telefone,Prospecção,Realizada
5376,2025-05-05,5042,1026,Telefone,Pós-venda,Pendente
5377,2025-04-03,5185,2014,Online,Pós-venda,Pendente
5378,2025-05-03,5048,2037,Online,Pós-venda,Realizada
5379,2025-06-11,5103,1045,Presencial,Negociação,Pendente
5380,2025-05-30,5004,2005,Telefone,Pós-venda,Realizada
5381,2025-03-10,5440,2025,Online,Negociação,Pendente
5382,2025-06-30,5023,1024,Online,Prospecção,Realizada
5383,2025-05-19,5417,1053,Presencial,Prospecção,Realizada
5384,2025-01-11,5174,1037,Online,Prospecção,Realizada
5385,2025-06-13,5065,2019,Online,Pós-venda,Realizada
5386,2025-01-01,5140,2001,Online,Pós-venda,Pendente
5387,2025-02-08,5213,1044,Telefone,Pós-venda,Realizada
5388,2025-03-30,5058,1006,Online,Pós-venda,Realizada
5389,2025-03-21,5321,1047,Telefone,Negociação,Pendente
5390,2025-03-20,5094,2017,Presencial,Negociação,Realizada
5391,2025-06-17,5279,2037,Online,Pós-venda,Realizada
5392,2025-05-29,5043,2028,Presencial,Pós-venda,Realizada
5393,2025-06-30,5080,2040,Online,Prospecção,Pendente
5394,2025-05-26,5335,2039,Telefone,Negociação,Realizada
5395,2025-02-03,5385,2034,Presencial,Negociação,Realizada
5396,2025-04-23,5231,2029,Presencial,Pós-venda,Pendente
5397,2025-02-17,5336,2013,Telefone,Pós-venda,Pendente
5398,2025-04-24,5270,1009,Online,Prospecção,Realizada
5399,2025-02-18,5194,2003,Online,Pós-venda,Pendente
5400,2025-06-26,5364,1022,Presencial,Negociação,Realizada
5401,2025-02-14,5245,2028,Online,Negociação,Pendente
5402,2025-03-12,5366,1005,Online,Prospecção,Pendente
5403,2025-04-14,5091,1048,Telefone,Pós-venda,Pendente
5404,2025-03-27,5441,1042,Presencial,Negociação,Pendente
5405,2025-06-17,5457,1003,Telefone,Negociação,Pendente
5406,2025-05-01,5423,2036,Presencial,Negociação,Realizada
5407,2025-03-07,5084,2031,Telefone,Pós-venda,Realizada
5408,2025-03-25,5372,2023,Presencial,Prospecção,Pendente
5409,2025-03-07,5199,1012,Online,Prospecção,Realizada
5410,2025-03-12,5303,2033,Telefone,Prospecção,Realizada
5411,2025-03-12,5258,1037,Telefone,Prospecção,Realizada
5412,2025-05-16,5324,1007,Telefone,Pós-venda,Pendente
5413,2025-04-16,5437,1024,Online,Prospecção,Realizada
5414,2025-06-14,5113,1014,Telefone,Pós-venda,Realizada
5415,2025-02-24,5105,1003,Online,Negociação,Pendente
5416,2025-03-13,5143,1014,Telefone,Prospecção,Realizada
5417,2025-06-12,5372,1052,Online,Negociação,Realizada
5418,2025-05-17,5215,1020,Online,Negociação,Realizada
5419,2025-04-30,5135,1048,Presencial,Pós-venda,Realizada
5420,2025-05-14,5226,2022,Telefone,Negociação,Realizada
5421,2025-02-19,5322,1045,Online,Prospecção,Pendente
5422,2025-01-03,5337,1028,Online,Prospecção,Pendente
5423,2025-04-12,5323,1034,Online,Negociação,Pendente
5424,2025-06-03,5214,2015,Presencial,Pós-venda,Pendente
5425,2025-02-04,5277,1046,Presencial,Prospecção,Realizada
5426,2025-03-10,5223,2024,Presencial,Pós-venda,Realizada
5427,2025-04-24,5170,1032,Presencial,Pós-venda,Realizada
5428,2025-04-16,5500,1049,Telefone,Pós-venda,Pendente
5429,2025-04-23,5104,2003,Presencial,Prospecção,Pendente
5430,2025-03-12,5325,1016,Presencial,Pós-venda,Realizada
5431,2025-03-21,5429,1054,Presencial,Negociação,Pendente
5432,2025-01-15,5175,2021,Online,Prospecção,Pendente
5433,2025-02-03,5478,2014,Presencial,Prospecção,Pendente
5434,2025-05-16,5102,2019,Online,Prospecção,Pendente
5435,2025-04-23,5432,1003,Online,Negociação,Pendente
5436,2025-03-11,5171,2014,Telefone,Prospecção,Realizada
5437,2025-03-23,5472,2004,Online,Pós-venda,Realizada
5438,2025-06-15,5134,1034,Online,Pós-venda,Realizada
5439,2025-05-06,5457,2017,Presencial,Pós-venda,Realizada
5440,2025-04-06,5162,1027,Presencial,Negociação,Pendente
5441,2025-01-05,5204,1017,Telefone,Prospecção,Pendente
5442,2025-01-27,5080,1006,Telefone,Prospecção,Pendente
5443,2025-05-19,5129,1015,Presencial,Negociação,Pendente
5444,2025-05-11,5305,2009,Online,Prospecção,Pendente
5445,2025-01-23,5195,1018,Online,Pós-venda,Pendente
5446,2025-03-04,5388,2027,Online,Negociação,Realizada
5447,2025-04-03,5388,1011,Telefone,Negociação,Realizada
5448,2025-05-12,5237,2002,Presencial,Prospecção,Realizada
5449,2025-02-08,5410,1047,Online,Negociação,Pendente
5450,2025-06-05,5138,2007,Online,Negociação,Pendente
5451,2025-03-02,5037,2022,Presencial,Negociação,Realizada
5452,2025-06-25,5365,1023,Presencial,Prospecção,Pendente
5453,2025-01-20,5296,1049,Online,Prospecção,Realizada
5454,2025-03-25,5404,1002,Online,Pós-venda,Pendente
5455,2025-02-03,5058,2009,Telefone,Negociação,Pendente
5456,2025-05-02,5056,2005,Telefone,Prospecção,Pendente
5457,2025-02-18,5187,1039,Presencial,Pós-venda,Realizada
5458,2025-06-21,5494,1008,Telefone,Negociação,Pendente
5459,2025-06-17,5453,2039,Online,Prospecção,Realizada
5460,2025-01-17,5142,1052,Presencial,Negociação,Realizada
5461,2025-05-13,5142,1013,Telefone,Pós-venda,Pendente
5462,2025-05-20,5499,1043,Online,Pós-venda,Realizada
5463,2025-03-20,5347,1050,Online,Prospecção,Pendente
5464,2025-03-03,5246,2017,Online,Negociação,Pendente
5465,2025-01-08,5087,2009,Telefone,Pós-venda,Realizada
5466,2025-02-10,5150,1007,Online,Pós-venda,Pendente
5467,2025-04-22,5124,1023,Online,Prospecção,Realizada
5468,2025-01-21,5108,2023,Telefone,Prospecção,Realizada
5469,2025-02-27,5466,1029,Telefone,Negociação,Realizada
5470,2025-04-28,5226,1033,Presencial,Prospecção,Pendente
5471,2025-04-18,5451,1015,Presencial,Negociação,Pendente
5472,2025-02-15,5182,2025,Presencial,Prospecção,Pendente
5473,2025-06-16,5246,1053,Online,Prospecção,Pendente
5474,2025-05-01,5246,1055,Presencial,Prospecção,Pendente
5475,2025-05-30,5131,1043,Online,Prospecção,Realizada
5476,2025-06-20,5123,1042,Telefone,Negociação,Pendente
5477,2025-04-16,5429,1010,Presencial,Negociação,Realizada
5478,2025-06-01,5017,2020,Online,Prospecção,Realizada
5479,2025-06-17,5050,2018,Presencial,Negociação,Pendente
5480,2025-05-25,5206,2012,Online,Negociação,Pendente
5481,2025-01-19,5115,1056,Telefone,Negociação,Realizada
5482,2025-02-23,5021,2012,Presencial,Negociação,Realizada
5483,2025-04-11,5268,1040,Telefone,Prospecção,Realizada
5484,2025-03-23,5130,2027,Telefone,Negociação,Pendente
5485,2025-02-25,5145,1018,Presencial,Prospecção,Pendente
5486,2025-06-05,5133,2028,Telefone,Negociação,Realizada
5487,2025-01-08,5226,2016,Presencial,Negociação,Realizada
5488,2025-01-13,5476,2010,Online,Prospecção,Pendente
5489,2025-06-12,5355,2008,Online,Pós-venda,Realizada
5490,2025-02-21,5064,1019,Online,Pós-venda,Realizada
5491,2025-05-28,5032,2033,Telefone,Negociação,Realizada
5492,2025-06-01,5095,2003,Online,Pós-venda,Pendente
5493,2025-01-25,5330,1057,Presencial,Negociação,Realizada
5494,2025-06-16,5378,2012,Online,Negociação,Pendente
5495,2025-05-31,5209,1033,Presencial,Pós-venda,Realizada
5496,2025-04-14,5007,2027,Online,Prospecção,Pendente
5497,2025-02-20,5223,1005,Telefone,Negociação,Pendente
5498,2025-02-26,5008,1048,Telefone,Pós-venda,Pendente
5499,2025-03-23,5056,2034,Telefone,Pós-venda,Pendente
5500,2025-04-27,5225,2005,Presencial,Prospecção,Pendente
5501,2025-03-04,5030,2033,Telefone,Negociação,Realizada
5502,2025-06-19,5145,2038,Telefone,Pós-venda,Pendente
5503,2025-03-06,5393,2003,Telefone,Prospecção,Pendente
5504,2025-06-10,5229,1059,Online,Prospecção,Pendente
5505,2025-04-18,5105,2038,Online,Pós-venda,Pendente
5506,2025-05-30,5418,1033,Telefone,Prospecção,Realizada
5507,2025-02-03,5237,1007,Online,Pós-venda,Pendente
5508,2025-03-17,5195,2027,Online,Negociação,Pendente
5509,2025-02-12,5431,2023,Online,Negociação,Realizada
5510,2025-01-31,5172,1011,Telefone,Pós-venda,Realizada
5511,2025-01-16,5196,2007,Presencial,Negociação,Realizada
5512,2025-04-06,5214,1030,Telefone,Pós-venda,Realizada
5513,2025-06-24,5477,2014,Online,Prospecção,Pendente
5514,2025-05-26,5097,2040,Presencial,Pós-venda,Realizada
5515,2025-04-22,5015,1007,Telefone,Negociação,Realizada
5516,2025-05-27,5225,1045,Online,Pós-venda,Realizada
5517,2025-01-30,5054,1050,Online,Negociação,Realizada
5518,2025-06-21,5323,1033,Presencial,Negociação,Pendente
5519,2025-04-19,5206,2026,Telefone,Pós-venda,Pendente
5520,2025-02-28,5370,1059,Online,Negociação,Realizada
5521,2025-06-13,5488,2002,Telefone,Pós-venda,Realizada
5522,2025-01-21,5309,2027,Telefone,Negociação,Pendente
5523,2025-04-06,5406,2001,Presencial,Prospecção,Pendente
5524,2025-03-21,5415,1013,Telefone,Negociação,Pendente
5525,2025-02-13,5405,2019,Online,Pós-venda,Realizada
5526,2025-06-23,5066,1015,Presencial,Pós-venda,Pendente
5527,2025-04-29,5251,2028,Telefone,Pós-venda,Realizada
5528,2025-04-16,5201,1049,Telefone,Negociação,Pendente
5529,2025-03-16,5385,2003,Online,Prospecção,Pendente
5530,2025-02-11,5119,2040,Online,Negociação,Realizada
5531,2025-05-11,5205,2040,Online,Negociação,Realizada
5532,2025-06-15,5255,2004,Presencial,Negociação,Realizada
5533,2025-04-18,5303,2012,Presencial,Negociação,Pendente
5534,2025-01-26,5343,1060,Presencial,Pós-venda,Pendente
5535,2025-05-11,5263,2011,Online,Negociação,Realizada
5536,2025-04-09,5446,2036,Online,Negociação,Pendente
5537,2025-06-04,5389,1058,Online,Negociação,Pendente
5538,2025-06-22,5303,1003,Telefone,Prospecção,Pendente
5539,2025-05-15,5474,2004,Presencial,Negociação,Pendente
5540,2025-02-09,5190,2027,Presencial,Pós-venda,Pendente
5541,2025-06-23,5019,2036,Presencial,Prospecção,Pendente
5542,2025-01-20,5059,1025,Presencial,Negociação,Realizada
5543,2025-04-08,5203,2039,Presencial,Negociação,Pendente
5544,2025-03-14,5192,1043,Telefone,Pós-venda,Pendente
5545,2025-02-12,5460,1004,Online,Negociação,Realizada
5546,2025-02-13,5404,2013,Online,Negociação,Pendente
5547,2025-02-07,5292,1026,Presencial,Prospecção,Pendente
5548,2025-03-16,5258,1013,Online,Negociação,Pendente
5549,2025-03-01,5400,2023,Presencial,Prospecção,Pendente
5550,2025-01-22,5190,2035,Presencial,Pós-venda,Pendente
5551,2025-05-13,5042,2036,Telefone,Pós-venda,Realizada
5552,2025-02-28,5402,2020,Telefone,Prospecção,Pendente
5553,2025-05-07,5199,2009,Online,Pós-venda,Realizada
5554,2025-06-26,5075,1036,Online,Pós-venda,Realizada
5555,2025-03-31,5114,1044,Presencial,Prospecção,Pendente
5556,2025-06-20,5432,2019,Presencial,Pós-venda,Pendente
5557,2025-03-20,5173,2034,Online,Negociação,Realizada
5558,2025-06-21,5444,2026,Telefone,Prospecção,Pendente
5559,2025-06-03,5492,2038,Online,Prospecção,Realizada
5560,2025-04-22,5305,2039,Online,Negociação,Pendente
5561,2025-03-27,5411,2013,Online,Prospecção,Pendente
5562,2025-05-17,5002,1009,Presencial,Pós-venda,Pendente
5563,2025-02-09,5467,2004,Telefone,Prospecção,Realizada
5564,2025-01-09,5129,1056,Telefone,Negociação,Realizada
5565,2025-02-18,5378,2021,Online,Pós-venda,Pendente
5566,2025-04-08,5002,2006,Presencial,Prospecção,Realizada
5567,2025-02-14,5262,1037,Telefone,Negociação,Realizada
5568,2025-06-12,5483,2039,Telefone,Prospecção,Pendente
5569,2025-03-13,5006,1021,Presencial,Prospecção,Pendente
5570,2025-04-22,5319,2012,Telefone,Pós-venda,Realizada
5571,2025-03-17,5098,2039,Online,Prospecção,Pendente
5572,2025-04-14,5463,2003,Online,Prospecção,Pendente
5573,2025-05-08,5062,2017,Presencial,Pós-venda,Realizada
5574,2025-01-27,5136,2004,Telefone,Negociação,Pendente
5575,2025-06-21,5323,1016,Telefone,Prospecção,Pendente
5576,2025-05-23,5265,1015,Online,Prospecção,Pendente
5577,2025-01-25,5274,1034,Online,Negociação,Pendente
5578,2025-04-02,5136,1032,Telefone,Prospecção,Realizada
5579,2025-01-04,5446,2034,Presencial,Pós-venda,Pendente
5580,2025-01-09,5121,1056,Presencial,Prospecção,Pendente
5581,2025-01-09,5052,1002,Online,Negociação,Pendente
5582,2025-04-18,5199,1059,Presencial,Prospecção,Pendente
5583,2025-02-15,5199,1039,Telefone,Prospecção,Pendente
5584,2025-06-14,5354,2012,Presencial,Pós-venda,Pendente
5585,2025-02-28,5245,1011,Telefone,Negociação,Pendente
5586,2025-01-29,5110,2026,Telefone,Pós-venda,Realizada
5587,2025-01-22,5462,2022,Online,Negociação,Realizada
5588,2025-01-19,5238,1027,Presencial,Pós-venda,Realizada
5589,2025-02-07,5349,1018,Presencial,Pós-venda,Pendente
5590,2025-05-14,5057,1041,Presencial,Pós-venda,Realizada
5591,2025-02-25,5433,1038,Presencial,Negociação,Pendente
5592,2025-02-25,5460,1038,Online,Negociação,Realizada
5593,2025-03-24,5065,1037,Telefone,Pós-venda,Realizada
5594,2025-05-27,5331,1040,Telefone,Pós-venda,Pendente
5595,2025-04-21,5292,1014,Presencial,Prospecção,Realizada
5596,2025-04-14,5041,2021,Presencial,Prospecção,Realizada
5597,2025-03-07,5129,1009,Telefone,Prospecção,Realizada
5598,2025-04-02,5344,1045,Presencial,Pós-venda,Pendente
5599,2025-01-08,5461,1040,Presencial,Pós-venda,Pendente
5600,2025-01-11,5151,2018,Telefone,Pós-venda,Realizada
5601,2025-04-06,5315,1058,Presencial,Pós-venda,Pendente
5602,2025-04-26,5197,2008,Telefone,Pós-venda,Realizada
5603,2025-03-25,5444,1005,Online,Prospecção,Realizada
5604,2025-04-01,5361,1046,Presencial,Pós-venda,Pendente
5605,2025-03-11,5185,1025,Telefone,Prospecção,Pendente
5606,2025-01-06,5145,2025,Telefone,Negociação,Pendente
5607,2025-01-16,5089,1030,Online,Prospecção,Pendente
5608,2025-03-07,5148,1052,Presencial,Negociação,Pendente
5609,2025-03-08,5142,1025,Online,Pós-venda,Realizada
5610,2025-01-08,5381,2011,Telefone,Prospecção,Realizada
5611,2025-06-19,5170,2023,Presencial,Pós-venda,Realizada
5612,2025-04-10,5412,1017,Telefone,Prospecção,Pendente
5613,2025-03-05,5030,2030,Presencial,Pós-venda,Realizada
5614,2025-05-01,5235,2032,Online,Pós-venda,Realizada
5615,2025-01-22,5222,1045,Presencial,Negociação,Pendente
5616,2025-03-11,5076,1022,Telefone,Negociação,Pendente
5617,2025-01-30,5379,1041,Telefone,Pós-venda,Realizada
5618,2025-02-11,5121,2016,Online,Pós-venda,Pendente
5619,2025-05-03,5373,1059,Presencial,Prospecção,Pendente
5620,2025-05-04,5384,1045,Presencial,Prospecção,Pendente
5621,2025-01-07,5271,1037,Presencial,Negociação,Realizada
5622,2025-05-23,5308,2023,Telefone,Prospecção,Pendente
5623,2025-01-18,5200,1059,Presencial,Negociação,Realizada
5624,2025-02-19,5212,2032,Presencial,Negociação,Pendente
