id_oportunidade,cliente_id,vendedor_id,data_abertura,valor_estimado,linha,status
4036,5498,2025,2025-04-05,17080,Epikut,Perdido
4037,5055,1001,2025-04-18,12295,Tryon,Proposta
4038,5225,1026,2025-06-17,27732,Strong,Fechado ganho
4039,5048,2016,2025-04-28,26837,Epikut,Fechado ganho
4040,5261,1048,2025-05-16,3934,Strong,Proposta
4041,5396,1011,2025-02-04,24786,Strong,Negociação
4042,5305,2023,2025-03-13,13999,Unitite,Negociação
4043,5298,1035,2025-06-07,21017,Strong,Fechado ganho
4044,5245,1038,2025-05-05,21218,Unitite,Negociação
4045,5105,1016,2025-06-18,2946,Unitite,Negociação
4046,5096,2005,2025-04-07,23560,Tryon,Negociação
4047,5406,2027,2025-01-18,17089,Unitite,Fechado ganho
4048,5159,2025,2025-04-22,8885,Tryon,Fechado ganho
4049,5348,1051,2025-01-19,26303,Unitite,Proposta
4050,5421,1015,2025-05-09,15065,Tryon,Fechado ganho
4051,5071,2033,2025-04-23,8719,Epikut,Fechado ganho
4052,5306,1048,2025-02-23,3616,Strong,Proposta
4053,5336,2022,2025-02-06,10956,Epikut,Negociação
4054,5140,2036,2025-05-10,10878,Strong,Negociação
4055,5045,1003,2025-04-25,15118,Epikut,Fechado ganho
4056,5062,2012,2025-04-03,21781,Tryon,Fechado ganho
4057,5123,1035,2025-05-31,18832,Tryon,Negociação
4058,5290,1021,2025-04-15,5415,Unitite,Negociação
4059,5411,2035,2025-03-17,10706,Tryon,Negociação
4060,5291,1027,2025-01-17,6451,Epikut,Negociação
4061,5306,1051,2025-04-24,11855,Unitite,Perdido
4062,5235,1058,2025-02-05,15517,Strong,Proposta
4063,5260,1042,2025-04-27,26598,Epikut,Fechado ganho
4064,5249,1020,2025-05-28,22238,Strong,Perdido
4065,5332,2029,2025-01-24,29993,Unitite,Negociação
4066,5013,2019,2025-06-02,19763,Epikut,Negociação
4067,5304,2023,2025-03-27,23886,Strong,Negociação
4068,5255,2035,2025-02-24,24703,Unitite,Proposta
4069,5446,2034,2025-05-26,6413,Unitite,Negociação
4070,5247,1056,2025-01-15,27492,Unitite,Fechado ganho
4071,5084,2001,2025-04-17,28832,Tryon,Negociação
4072,5305,1024,2025-02-21,29147,Epikut,Negociação
4073,5144,1034,2025-06-25,23717,Epikut,Negociação
4074,5055,1037,2025-03-18,9627,Strong,Negociação
4075,5296,1044,2025-03-23,15372,Strong,Perdido
4076,5161,2005,2025-03-17,24412,Epikut,Proposta
4077,5428,1057,2025-01-19,17058,Epikut,Negociação
4078,5437,2033,2025-03-20,15868,Strong,Fechado ganho
4079,5472,1058,2025-04-02,6229,Tryon,Negociação
4080,5087,1032,2025-04-10,18982,Tryon,Proposta
4081,5203,2026,2025-01-08,25708,Unitite,Perdido
4082,5139,2008,2025-05-23,3982,Strong,Negociação
4083,5366,1042,2025-04-11,3916,Strong,Perdido
4084,5144,1060,2025-04-15,6540,Strong,Negociação
4085,5108,1006,2025-01-03,29188,Epikut,Fechado ganho
4086,5445,2036,2025-04-17,21084,Tryon,Perdido
4087,5044,1008,2025-01-29,3298,Epikut,Proposta
4088,5143,1048,2025-02-19,10476,Strong,Proposta
4089,5342,1034,2025-04-22,19806,Tryon,Fechado ganho
4090,5380,2034,2025-02-20,29391,Strong,Perdido
4091,5048,1046,2025-06-05,7879,Strong,Perdido
4092,5043,2004,2025-04-07,4760,Strong,Perdido
4093,5081,2028,2025-06-26,24487,Strong,Fechado ganho
4094,5022,2022,2025-01-14,25197,Epikut,Fechado ganho
4095,5183,1019,2025-04-12,18599,Tryon,Fechado ganho
4096,5404,1026,2025-02-28,16915,Tryon,Perdido
4097,5069,1032,2025-04-20,16043,Strong,Perdido
4098,5035,1043,2025-04-09,21689,Unitite,Perdido
4099,5343,1015,2025-06-23,21716,Epikut,Fechado ganho
4100,5313,2029,2025-01-17,12245,Tryon,Fechado ganho
4101,5140,2019,2025-01-26,11052,Tryon,Negociação
4102,5354,2030,2025-02-04,21595,Strong,Proposta
4103,5217,1024,2025-03-26,25944,Epikut,Proposta
4104,5256,2018,2025-01-31,21622,Epikut,Negociação
4105,5029,1005,2025-01-05,19513,Strong,Perdido
4106,5207,2011,2025-04-09,11582,Epikut,Perdido
4107,5328,1006,2025-01-08,8964,Epikut,Fechado ganho
4108,5004,2024,2025-01-04,27051,Unitite,Proposta
4109,5379,2014,2025-01-16,29453,Epikut,Perdido
4110,5412,1001,2025-04-05,8020,Epikut,Proposta
4111,5492,2029,2025-01-25,13820,Strong,Fechado ganho
4112,5201,1019,2025-03-22,2575,Tryon,Perdido
4113,5246,1016,2025-01-27,3806,Strong,Proposta
4114,5448,2006,2025-02-03,24818,Unitite,Perdido
4115,5321,1047,2025-03-22,19675,Epikut,Perdido
4116,5411,1049,2025-03-12,25126,Unitite,Fechado ganho
4117,5175,1009,2025-02-25,22138,Unitite,Proposta
4118,5311,1042,2025-04-21,13847,Tryon,Perdido
4119,5160,2004,2025-01-29,22941,Strong,Fechado ganho
4120,5181,2030,2025-02-11,10020,Strong,Perdido
4121,5433,2028,2025-03-28,2690,Tryon,Negociação
4122,5202,1009,2025-05-02,13168,Unitite,Fechado ganho
4123,5108,1040,2025-05-11,12133,Epikut,Perdido
4124,5153,2005,2025-06-18,19635,Strong,Perdido
4125,5111,1053,2025-04-26,20820,Epikut,Proposta
4126,5087,2034,2025-05-28,2918,Tryon,Negociação
4127,5163,1013,2025-01-21,7734,Epikut,Negociação
4128,5227,1001,2025-01-31,9722,Epikut,Perdido
4129,5408,2004,2025-05-24,21620,Strong,Fechado ganho
4130,5196,2028,2025-05-23,17740,Unitite,Negociação
4131,5315,2014,2025-04-14,2570,Epikut,Negociação
4132,5372,1002,2025-02-24,26295,Strong,Proposta
4133,5498,2017,2025-05-31,13048,Epikut,Proposta
4134,5262,1032,2025-03-11,19726,Unitite,Perdido
4135,5469,1057,2025-04-25,26308,Tryon,Negociação
4136,5471,2009,2025-04-18,27331,Tryon,Proposta
4137,5378,1034,2025-02-22,28121,Unitite,Fechado ganho
4138,5357,1038,2025-03-30,19918,Strong,Fechado ganho
4139,5317,2017,2025-05-29,4196,Unitite,Perdido
4140,5437,1049,2025-02-22,6272,Epikut,Fechado ganho
4141,5300,1038,2025-02-06,17071,Tryon,Fechado ganho
4142,5126,1011,2025-04-06,5939,Unitite,Proposta
4143,5436,2014,2025-03-29,20852,Tryon,Negociação
4144,5194,1057,2025-02-15,9959,Strong,Perdido
4145,5433,1019,2025-05-31,22306,Strong,Fechado ganho
4146,5198,1054,2025-01-17,20620,Tryon,Perdido
4147,5365,1021,2025-03-20,16526,Unitite,Proposta
4148,5404,2010,2025-03-29,17760,Unitite,Perdido
4149,5034,2025,2025-02-01,16266,Epikut,Perdido
4150,5305,1001,2025-04-27,11490,Strong,Fechado ganho
4151,5347,1005,2025-05-01,22573,Tryon,Perdido
4152,5129,1041,2025-06-15,27731,Tryon,Fechado ganho
4153,5307,2029,2025-05-06,4543,Strong,Fechado ganho
4154,5290,2038,2025-01-07,8308,Epikut,Proposta
4155,5214,1037,2025-05-06,22163,Unitite,Fechado ganho
4156,5077,2036,2025-02-21,12291,Unitite,Perdido
4157,5472,1051,2025-05-13,2432,Unitite,Fechado ganho
4158,5182,1006,2025-01-08,22404,Tryon,Negociação
4159,5311,1058,2025-04-08,9596,Strong,Fechado ganho
4160,5459,1032,2025-03-31,13000,Tryon,Fechado ganho
4161,5453,1035,2025-01-19,8534,Unitite,Perdido
4162,5001,2008,2025-06-07,10539,Tryon,Negociação
4163,5117,2033,2025-06-10,22613,Strong,Negociação
4164,5152,2039,2025-01-20,26309,Unitite,Fechado ganho
4165,5136,2027,2025-02-16,11398,Strong,Negociação
4166,5168,2037,2025-06-13,22447,Epikut,Negociação
4167,5230,1001,2025-02-17,5481,Epikut,Negociação
4168,5479,1030,2025-02-17,8956,Epikut,Fechado ganho
4169,5068,2019,2025-01-10,26949,Epikut,Proposta
4170,5278,2025,2025-03-07,5930,Epikut,Negociação
4171,5082,1046,2025-05-18,17317,Strong,Proposta
4172,5087,1055,2025-01-31,29001,Strong,Negociação
4173,5476,1032,2025-04-06,10685,Tryon,Fechado ganho
4174,5259,1029,2025-04-10,3066,Epikut,Fechado ganho
4175,5389,1045,2025-06-12,29698,Unitite,Perdido
4176,5358,1005,2025-01-30,10268,Epikut,Fechado ganho
4177,5364,2002,2025-01-20,15808,Unitite,Negociação
4178,5290,1023,2025-01-23,26297,Epikut,Proposta
4179,5060,1021,2025-02-22,4101,Epikut,Proposta
4180,5057,2016,2025-03-30,27940,Epikut,Fechado ganho
4181,5449,2019,2025-04-26,11211,Epikut,Proposta
4182,5007,1022,2025-06-16,8751,Unitite,Proposta
4183,5151,1004,2025-06-18,11590,Unitite,Proposta
4184,5450,1012,2025-06-08,7757,Epikut,Negociação
4185,5231,2022,2025-06-13,5907,Strong,Fechado ganho
4186,5053,1031,2025-01-22,9937,Unitite,Negociação
4187,5165,1019,2025-06-22,9155,Tryon,Negociação
4188,5219,1050,2025-02-27,21114,Strong,Proposta
4189,5493,1008,2025-05-26,26220,Strong,Negociação
4190,5306,1048,2025-04-05,19953,Epikut,Fechado ganho
4191,5461,1004,2025-05-10,13144,Unitite,Fechado ganho
4192,5144,1036,2025-06-07,5478,Unitite,Perdido
4193,5373,2016,2025-04-26,8719,Strong,Proposta
4194,5036,2028,2025-01-06,29989,Epikut,Proposta
4195,5284,2038,2025-04-11,25292,Tryon,Perdido
4196,5348,2027,2025-06-28,22395,Epikut,Fechado ganho
4197,5480,2001,2025-02-27,17792,Tryon,Perdido
4198,5134,2013,2025-01-02,26353,Epikut,Perdido
4199,5440,2040,2025-04-20,7897,Tryon,Negociação
4200,5210,1037,2025-02-05,14414,Epikut,Proposta
4201,5158,1035,2025-03-15,19637,Epikut,Fechado ganho
4202,5010,2023,2025-05-28,19849,Unitite,Perdido
4203,5440,2027,2025-02-27,2816,Tryon,Negociação
4204,5056,1015,2025-06-10,10382,Unitite,Proposta
4205,5172,1049,2025-04-03,23522,Tryon,Fechado ganho
4206,5433,2014,2025-02-14,10962,Epikut,Negociação
4207,5295,1004,2025-04-08,22718,Strong,Perdido
4208,5425,1008,2025-04-30,11689,Strong,Perdido
4209,5159,1012,2025-05-25,24772,Tryon,Proposta
4210,5418,1033,2025-05-06,14287,Unitite,Proposta
4211,5312,2011,2025-01-02,29392,Epikut,Proposta
4212,5484,1035,2025-03-06,9059,Epikut,Proposta
4213,5460,2014,2025-06-30,8708,Unitite,Perdido
4214,5320,2037,2025-05-28,14468,Unitite,Fechado ganho
4215,5045,1053,2025-04-04,14676,Unitite,Negociação
4216,5220,1027,2025-03-07,17025,Unitite,Proposta
4217,5492,1052,2025-03-14,22539,Epikut,Negociação
4218,5207,2019,2025-01-01,22125,Unitite,Negociação
4219,5489,2001,2025-02-22,2932,Tryon,Proposta
4220,5183,1035,2025-01-05,16888,Strong,Fechado ganho
4221,5002,1007,2025-03-19,21125,Strong,Negociação
4222,5050,1010,2025-06-09,17727,Strong,Negociação
4223,5333,1021,2025-06-12,20474,Unitite,Negociação
4224,5094,1045,2025-03-02,13161,Tryon,Negociação
4225,5237,1020,2025-04-21,6838,Tryon,Proposta
4226,5430,2003,2025-04-24,6718,Epikut,Proposta
4227,5133,1054,2025-04-25,28590,Tryon,Fechado ganho
4228,5154,1035,2025-01-20,7385,Tryon,Fechado ganho
4229,5454,2024,2025-03-01,18343,Strong,Negociação
4230,5406,1022,2025-03-04,16573,Unitite,Fechado ganho
4231,5034,2007,2025-01-01,4498,Tryon,Perdido
4232,5075,1043,2025-03-24,10156,Unitite,Perdido
4233,5080,1056,2025-04-02,2873,Epikut,Fechado ganho
4234,5346,1009,2025-04-16,27622,Tryon,Perdido
4235,5463,2013,2025-06-26,17373,Strong,Fechado ganho
4236,5470,1037,2025-03-04,8838,Tryon,Perdido
4237,5279,1046,2025-04-30,5713,Tryon,Proposta
4238,5376,2001,2025-06-23,10551,Strong,Fechado ganho
4239,5466,1046,2025-03-10,21068,Tryon,Perdido
4240,5099,1006,2025-06-20,24553,Epikut,Perdido
4241,5490,1031,2025-02-15,15635,Strong,Proposta
4242,5320,2018,2025-01-14,25955,Tryon,Perdido
4243,5267,1047,2025-04-22,20034,Epikut,Proposta
4244,5076,2030,2025-03-19,2934,Tryon,Negociação
4245,5194,2032,2025-02-22,26887,Tryon,Fechado ganho
4246,5497,1027,2025-03-29,18776,Unitite,Proposta
4247,5104,1013,2025-02-04,8071,Epikut,Perdido
4248,5068,1023,2025-04-27,15931,Tryon,Perdido
4249,5209,2036,2025-01-28,25611,Unitite,Fechado ganho
4250,5269,1019,2025-06-26,6495,Unitite,Perdido
4251,5411,1019,2025-06-05,23076,Strong,Proposta
4252,5268,1053,2025-03-02,4551,Strong,Negociação
4253,5118,1019,2025-04-29,9929,Tryon,Negociação
4254,5082,1053,2025-02-23,10496,Strong,Negociação
4255,5079,2029,2025-02-08,11795,Tryon,Negociação
4256,5273,1060,2025-04-04,26464,Epikut,Proposta
4257,5072,1021,2025-01-16,12671,Unitite,Perdido
4258,5190,1013,2025-05-23,2547,Epikut,Negociação
4259,5447,2037,2025-02-11,9013,Unitite,Fechado ganho
4260,5422,1018,2025-02-24,10689,Unitite,Perdido
4261,5216,1050,2025-04-14,3882,Unitite,Proposta
4262,5209,1041,2025-02-13,26411,Unitite,Negociação
4263,5223,1020,2025-02-17,25278,Strong,Perdido
4264,5435,1024,2025-01-08,6177,Strong,Proposta
4265,5475,2027,2025-01-09,20106,Tryon,Proposta
4266,5479,1025,2025-04-24,10837,Tryon,Negociação
4267,5376,1046,2025-03-31,9071,Strong,Proposta
4268,5356,2016,2025-03-26,11323,Strong,Perdido
4269,5423,1051,2025-05-14,22828,Strong,Fechado ganho
4270,5484,2024,2025-02-25,26204,Unitite,Perdido
4271,5254,1012,2025-04-18,17720,Epikut,Fechado ganho
4272,5385,2023,2025-04-16,19038,Tryon,Perdido
4273,5463,1006,2025-05-26,22771,Tryon,Fechado ganho
4274,5226,1009,2025-04-04,24389,Tryon,Perdido
4275,5461,1006,2025-03-10,25523,Epikut,Perdido
4276,5339,2037,2025-01-16,28776,Strong,Proposta
4277,5295,2008,2025-01-28,27365,Epikut,Proposta
4278,5299,2028,2025-01-01,10589,Strong,Perdido
4279,5474,2037,2025-03-20,25090,Epikut,Perdido
4280,5453,1033,2025-05-17,19279,Epikut,Negociação
4281,5082,2003,2025-04-26,2938,Epikut,Fechado ganho
4282,5037,2004,2025-05-05,10642,Strong,Perdido
4283,5053,1006,2025-03-04,21949,Epikut,Negociação
4284,5077,1013,2025-01-22,18989,Strong,Negociação
4285,5459,1038,2025-02-23,8397,Epikut,Perdido
4286,5137,2010,2025-05-01,18331,Tryon,Fechado ganho
4287,5120,1027,2025-04-14,24916,Epikut,Perdido
4288,5306,2007,2025-04-27,16328,Strong,Perdido
4289,5388,2029,2025-01-26,4298,Strong,Perdido
4290,5496,2023,2025-05-20,18742,Epikut,Perdido
4291,5309,1034,2025-01-08,26114,Epikut,Perdido
4292,5051,2039,2025-04-16,27343,Tryon,Fechado ganho
4293,5289,2002,2025-06-18,28197,Epikut,Proposta
4294,5021,1007,2025-01-31,6505,Epikut,Fechado ganho
4295,5079,2008,2025-01-18,10222,Tryon,Negociação
4296,5437,1033,2025-01-02,25076,Epikut,Fechado ganho
4297,5008,1056,2025-04-23,28560,Epikut,Fechado ganho
4298,5104,2036,2025-05-27,3075,Tryon,Fechado ganho
4299,5408,1018,2025-03-04,13200,Epikut,Negociação
4300,5465,1047,2025-01-02,4454,Epikut,Proposta
4301,5357,1058,2025-05-22,25527,Strong,Perdido
4302,5478,1019,2025-02-25,15818,Unitite,Proposta
4303,5498,1054,2025-04-03,29865,Epikut,Proposta
4304,5084,1005,2025-04-25,16976,Strong,Perdido
4305,5458,1009,2025-01-11,19949,Strong,Fechado ganho
4306,5316,1058,2025-01-05,27985,Strong,Proposta
4307,5480,1054,2025-06-24,19695,Epikut,Perdido
4308,5478,2009,2025-02-22,28108,Epikut,Proposta
4309,5493,2027,2025-05-15,29377,Tryon,Perdido
4310,5082,2023,2025-03-13,10626,Strong,Perdido
4311,5296,1054,2025-05-14,18034,Epikut,Negociação
4312,5361,1039,2025-05-17,22964,Tryon,Perdido
4313,5291,2023,2025-04-24,21332,Strong,Perdido
4314,5259,1039,2025-03-03,11043,Strong,Proposta
4315,5178,1012,2025-01-23,27605,Epikut,Perdido
4316,5069,1056,2025-01-22,5460,Strong,Fechado ganho
4317,5118,2034,2025-03-22,16533,Tryon,Negociação
4318,5025,1035,2025-06-26,2797,Unitite,Perdido
4319,5105,2010,2025-05-24,20700,Strong,Proposta
4320,5256,1048,2025-04-21,28715,Epikut,Perdido
4321,5461,2027,2025-05-29,22260,Tryon,Negociação
4322,5049,1005,2025-03-17,4814,Epikut,Perdido
4323,5303,1031,2025-04-16,28276,Unitite,Proposta
4324,5074,2024,2025-03-09,15368,Epikut,Negociação
4325,5365,2002,2025-01-24,24501,Epikut,Negociação
4326,5130,1001,2025-04-16,7581,Unitite,Proposta
4327,5172,1016,2025-06-24,13764,Strong,Fechado ganho
4328,5084,1014,2025-05-18,18984,Epikut,Fechado ganho
4329,5053,1034,2025-06-15,3413,Strong,Proposta
4330,5147,1034,2025-06-13,13542,Tryon,Negociação
4331,5247,1043,2025-03-04,16363,Unitite,Proposta
4332,5262,2005,2025-01-04,24068,Unitite,Negociação
4333,5239,1037,2025-01-28,25042,Tryon,Fechado ganho
4334,5121,1006,2025-03-25,6581,Tryon,Negociação
4335,5289,1039,2025-02-05,25386,Unitite,Proposta
4336,5089,1012,2025-05-28,28398,Unitite,Perdido
4337,5419,1016,2025-05-04,5272,Strong,Proposta
4338,5192,2021,2025-04-23,20443,Unitite,Perdido
4339,5014,2026,2025-01-31,29959,Tryon,Fechado ganho
4340,5183,2039,2025-04-19,2557,Tryon,Proposta
4341,5266,2005,2025-02-12,9024,Unitite,Fechado ganho
4342,5468,1008,2025-03-08,3957,Epikut,Proposta
4343,5043,1019,2025-04-22,14158,Epikut,Negociação
4344,5104,1014,2025-04-26,12055,Unitite,Fechado ganho
4345,5314,1033,2025-06-21,16214,Tryon,Perdido
4346,5154,2018,2025-04-10,28564,Unitite,Proposta
4347,5320,1053,2025-06-13,14506,Tryon,Perdido
4348,5158,2032,2025-04-18,10051,Unitite,Negociação
4349,5089,1021,2025-03-16,26728,Epikut,Negociação
4350,5220,1057,2025-06-19,12705,Unitite,Negociação
4351,5041,1007,2025-03-06,6409,Unitite,Proposta
4352,5254,1042,2025-02-21,14796,Epikut,Fechado ganho
4353,5360,1020,2025-03-09,20765,Strong,Negociação
4354,5257,2039,2025-01-27,15541,Tryon,Negociação
4355,5009,1051,2025-03-09,14894,Tryon,Perdido
4356,5234,1046,2025-05-22,9998,Tryon,Perdido
4357,5274,1047,2025-04-01,5005,Strong,Fechado ganho
4358,5035,2010,2025-01-14,3441,Strong,Proposta
4359,5131,1021,2025-05-24,23470,Strong,Proposta
4360,5490,2003,2025-03-27,22408,Unitite,Proposta
4361,5423,1012,2025-01-25,27920,Tryon,Perdido
4362,5380,1060,2025-01-06,24497,Tryon,Proposta
4363,5466,2002,2025-02-22,12959,Strong,Proposta
4364,5050,1055,2025-05-23,13001,Strong,Proposta
4365,5400,2014,2025-02-06,13139,Epikut,Perdido
4366,5417,1001,2025-02-10,10656,Strong,Fechado ganho
4367,5233,2003,2025-03-31,16104,Epikut,Fechado ganho
4368,5365,2002,2025-01-29,28436,Epikut,Fechado ganho
4369,5396,1001,2025-03-11,5576,Epikut,Perdido
4370,5186,1004,2025-02-24,5249,Unitite,Proposta
4371,5091,1047,2025-03-04,17034,Tryon,Fechado ganho
4372,5343,1055,2025-05-09,2962,Epikut,Negociação
4373,5179,2035,2025-04-13,13068,Unitite,Fechado ganho
4374,5028,1053,2025-04-21,6880,Unitite,Perdido
4375,5280,2031,2025-06-10,22531,Epikut,Fechado ganho
4376,5147,1059,2025-02-18,16942,Tryon,Fechado ganho
4377,5015,1047,2025-02-15,22449,Unitite,Perdido
4378,5232,1028,2025-04-17,28998,Strong,Fechado ganho
4379,5347,2013,2025-06-23,2275,Epikut,Perdido
4380,5067,2039,2025-06-30,18474,Tryon,Negociação
4381,5255,2016,2025-02-02,14692,Tryon,Negociação
4382,5035,1016,2025-04-13,6479,Tryon,Proposta
4383,5350,1033,2025-04-22,26154,Strong,Negociação
4384,5362,1053,2025-06-15,28261,Unitite,Fechado ganho
4385,5235,2012,2025-03-21,7157,Unitite,Proposta
4386,5022,1001,2025-04-26,21921,Tryon,Perdido
4387,5273,1038,2025-05-03,3598,Unitite,Negociação
4388,5271,1037,2025-05-07,25039,Unitite,Negociação
4389,5064,1047,2025-05-09,22595,Unitite,Fechado ganho
4390,5152,2010,2025-01-25,9669,Unitite,Fechado ganho
4391,5422,2035,2025-03-29,20207,Strong,Fechado ganho
4392,5236,1011,2025-03-28,6690,Unitite,Fechado ganho
4393,5047,1037,2025-05-04,21253,Epikut,Perdido
4394,5263,2039,2025-02-24,29193,Strong,Negociação
4395,5394,1004,2025-01-03,16125,Strong,Proposta
4396,5396,1008,2025-06-29,26832,Unitite,Perdido
4397,5237,1002,2025-02-02,22688,Strong,Perdido
4398,5419,1012,2025-01-23,29309,Strong,Fechado ganho
4399,5171,1045,2025-01-12,24489,Strong,Perdido
4400,5332,1013,2025-04-13,25328,Unitite,Proposta
4401,5238,2019,2025-01-02,9375,Tryon,Negociação
4402,5439,1049,2025-01-04,6418,Epikut,Negociação
4403,5236,1030,2025-02-14,14120,Strong,Fechado ganho
4404,5176,1029,2025-05-24,16089,Unitite,Perdido
4405,5351,1048,2025-02-08,28252,Epikut,Proposta
4406,5340,2038,2025-06-22,28803,Tryon,Proposta
4407,5470,2024,2025-02-06,4538,Unitite,Proposta
4408,5029,2024,2025-03-11,2297,Tryon,Negociação
4409,5200,1005,2025-06-10,20899,Unitite,Fechado ganho
4410,5240,2031,2025-03-15,14083,Tryon,Perdido
4411,5184,1032,2025-03-02,6338,Unitite,Perdido
4412,5296,2029,2025-01-29,2452,Tryon,Fechado ganho
4413,5184,1006,2025-05-17,6432,Epikut,Fechado ganho
4414,5094,1037,2025-03-11,13617,Tryon,Perdido
4415,5075,1017,2025-05-17,21593,Epikut,Perdido
4416,5134,2029,2025-05-17,13185,Tryon,Proposta
4417,5339,2009,2025-03-26,4786,Epikut,Negociação
4418,5116,2011,2025-05-04,21557,Strong,Proposta
4419,5261,1006,2025-04-17,14679,Epikut,Perdido
4420,5018,1055,2025-01-14,2698,Epikut,Proposta
4421,5351,2040,2025-06-10,14148,Unitite,Negociação
4422,5241,1055,2025-06-10,28111,Tryon,Perdido
4423,5132,2006,2025-01-10,22178,Tryon,Perdido
4424,5189,1054,2025-01-31,26929,Epikut,Negociação
4425,5129,2015,2025-06-16,20043,Unitite,Proposta
4426,5246,2037,2025-04-23,12173,Epikut,Fechado ganho
4427,5244,1015,2025-06-02,7431,Tryon,Fechado ganho
4428,5129,1020,2025-03-01,16619,Unitite,Fechado ganho
4429,5257,1034,2025-02-12,17645,Strong,Proposta
4430,5008,1057,2025-06-04,11080,Epikut,Proposta
4431,5230,2012,2025-02-11,26385,Unitite,Perdido
4432,5205,2040,2025-03-16,10262,Unitite,Fechado ganho
4433,5322,2020,2025-03-27,23556,Strong,Negociação
4434,5318,1047,2025-04-17,23168,Tryon,Perdido
4435,5104,2008,2025-06-04,24484,Unitite,Perdido
4436,5195,2004,2025-05-12,22606,Tryon,Fechado ganho
4437,5206,1025,2025-05-21,15786,Tryon,Negociação
4438,5453,2024,2025-06-09,13217,Tryon,Fechado ganho
4439,5119,1055,2025-01-29,12436,Epikut,Negociação
4440,5343,1023,2025-01-27,19201,Unitite,Proposta
4441,5161,1025,2025-01-26,5302,Strong,Negociação
4442,5004,1017,2025-05-01,25965,Epikut,Proposta
4443,5375,1016,2025-05-15,14660,Unitite,Perdido
4444,5074,2027,2025-03-25,7896,Epikut,Proposta
4445,5157,1006,2025-02-26,25829,Tryon,Fechado ganho
4446,5482,2014,2025-04-27,15160,Unitite,Perdido
4447,5275,2023,2025-06-10,13885,Tryon,Perdido
4448,5194,2021,2025-01-21,24871,Strong,Perdido
4449,5120,1019,2025-04-02,28233,Epikut,Perdido
4450,5413,1040,2025-04-14,18719,Tryon,Fechado ganho
4451,5480,1034,2025-06-06,22951,Epikut,Perdido
4452,5477,1047,2025-05-08,5497,Tryon,Negociação
4453,5467,1025,2025-01-12,12935,Unitite,Proposta
4454,5249,1021,2025-02-25,9633,Strong,Fechado ganho
4455,5323,1034,2025-06-16,18515,Tryon,Proposta
4456,5303,2033,2025-05-03,20166,Unitite,Proposta
4457,5065,1010,2025-06-05,25750,Unitite,Negociação
4458,5291,2021,2025-05-02,20443,Epikut,Negociação
4459,5182,2007,2025-03-08,14946,Unitite,Proposta
4460,5026,2012,2025-05-04,12464,Tryon,Negociação
4461,5072,1010,2025-02-09,10225,Tryon,Perdido
4462,5207,2033,2025-04-02,26196,Epikut,Perdido
4463,5499,1044,2025-04-12,17915,Strong,Proposta
4464,5325,2014,2025-06-12,9603,Unitite,Fechado ganho
4465,5450,1022,2025-03-21,14273,Tryon,Perdido
4466,5087,1056,2025-05-13,23357,Epikut,Perdido
4467,5456,1007,2025-04-12,9453,Tryon,Fechado ganho
4468,5221,2038,2025-03-19,21442,Unitite,Perdido
4469,5310,2040,2025-03-21,9992,Strong,Fechado ganho
