id_venda,data,cliente_id,vendedor_id,produto_id,quantidade,valor_bruto,desconto,valor_liquido
12192,2025-05-05,5287,1005,1,9,4680,234.0,4446.0
12193,2025-04-28,5107,2029,2,21,8820,0.0,8820.0
12194,2025-02-24,5257,1047,4,4,840,42.0,798.0
12195,2025-05-24,5295,1003,3,13,4160,208.0,3952.0
12196,2025-01-09,5348,2021,3,12,3840,192.0,3648.0
12197,2025-02-02,5112,2009,3,25,8000,400.0,7600.0
12198,2025-01-20,5076,1051,4,4,840,0.0,840.0
12199,2025-03-14,5330,2015,2,19,7980,0.0,7980.0
12200,2025-04-12,5225,2013,3,10,3200,0.0,3200.0
12201,2025-06-27,5297,2003,1,13,6760,0.0,6760.0
12202,2025-03-14,5246,2003,2,9,3780,0.0,3780.0
12203,2025-02-15,5440,2026,3,19,6080,0.0,6080.0
12204,2025-02-21,5459,2003,1,13,6760,0.0,6760.0
12205,2025-03-14,5160,2005,4,4,840,0.0,840.0
12206,2025-03-05,5301,1054,2,25,10500,0.0,10500.0
12207,2025-04-14,5148,1060,3,11,3520,0.0,3520.0
12208,2025-06-02,5205,1055,3,15,4800,240.0,4560.0
12209,2025-04-22,5217,1012,2,11,4620,462.0,4158.0
12210,2025-04-15,5416,1019,4,17,3570,0.0,3570.0
12211,2025-04-06,5475,1021,4,16,3360,168.0,3192.0
12212,2025-03-22,5349,1039,1,12,6240,0.0,6240.0
12213,2025-01-19,5126,2040,4,16,3360,0.0,3360.0
12214,2025-06-07,5321,1047,2,21,8820,441.0,8379.0
12215,2025-01-14,5115,1008,2,11,4620,462.0,4158.0
12216,2025-01-22,5242,2009,2,17,7140,714.0,6426.0
12217,2025-04-16,5269,1028,1,7,3640,0.0,3640.0
12218,2025-06-23,5132,2004,4,3,630,0.0,630.0
12219,2025-02-20,5314,1055,3,8,2560,0.0,2560.0
12220,2025-03-17,5365,1005,3,20,6400,0.0,6400.0
12221,2025-01-31,5020,2014,2,19,7980,0.0,7980.0
12222,2025-03-20,5150,1010,4,6,1260,126.0,1134.0
12223,2025-06-02,5138,1044,2,23,9660,0.0,9660.0
12224,2025-02-19,5003,1045,4,8,1680,84.0,1596.0
12225,2025-02-16,5401,1005,3,13,4160,0.0,4160.0
12226,2025-05-14,5211,1018,2,23,9660,0.0,9660.0
12227,2025-01-02,5165,2026,1,1,520,0.0,520.0
12228,2025-02-27,5009,2038,2,3,1260,126.0,1134.0
12229,2025-01-26,5209,1021,3,8,2560,0.0,2560.0
12230,2025-06-02,5113,2017,3,6,1920,0.0,1920.0
12231,2025-02-18,5407,2011,4,16,3360,0.0,3360.0
12232,2025-06-01,5443,2028,4,22,4620,0.0,4620.0
12233,2025-05-24,5319,1042,3,3,960,0.0,960.0
12234,2025-01-20,5439,1019,1,16,8320,0.0,8320.0
12235,2025-06-19,5157,1060,4,20,4200,420.0,3780.0
12236,2025-01-23,5486,1016,2,20,8400,420.0,7980.0
12237,2025-01-08,5442,1004,1,22,11440,0.0,11440.0
12238,2025-05-22,5428,1036,4,10,2100,0.0,2100.0
12239,2025-01-06,5306,2039,2,23,9660,0.0,9660.0
12240,2025-04-25,5354,2023,1,12,6240,312.0,5928.0
12241,2025-04-03,5165,1011,1,7,3640,0.0,3640.0
12242,2025-02-14,5077,2035,3,1,320,0.0,320.0
12243,2025-02-05,5309,2017,2,13,5460,546.0,4914.0
12244,2025-06-06,5492,1060,3,10,3200,160.0,3040.0
12245,2025-06-26,5324,1035,3,5,1600,0.0,1600.0
12246,2025-05-22,5452,1023,4,9,1890,189.0,1701.0
12247,2025-05-23,5451,2012,3,22,7040,0.0,7040.0
12248,2025-02-28,5305,2025,4,12,2520,0.0,2520.0
12249,2025-01-01,5127,1001,4,11,2310,0.0,2310.0
12250,2025-06-18,5262,1049,2,7,2940,0.0,2940.0
12251,2025-06-13,5217,2016,1,21,10920,0.0,10920.0
12252,2025-01-20,5365,2006,2,11,4620,462.0,4158.0
12253,2025-06-12,5120,2036,1,5,2600,130.0,2470.0
12254,2025-01-01,5362,1004,2,14,5880,0.0,5880.0
12255,2025-02-08,5273,2006,2,13,5460,0.0,5460.0
12256,2025-05-09,5032,1014,2,21,8820,441.0,8379.0
12257,2025-06-16,5327,1055,1,14,7280,0.0,7280.0
12258,2025-01-25,5237,2038,4,9,1890,0.0,1890.0
12259,2025-03-29,5269,1060,1,5,2600,0.0,2600.0
12260,2025-01-14,5432,1036,3,8,2560,256.0,2304.0
12261,2025-05-31,5164,1037,1,20,10400,520.0,9880.0
12262,2025-05-03,5020,1049,3,9,2880,0.0,2880.0
12263,2025-02-27,5177,1008,4,25,5250,525.0,4725.0
12264,2025-06-03,5141,1010,3,11,3520,176.0,3344.0
12265,2025-05-17,5011,2037,1,18,9360,0.0,9360.0
12266,2025-05-07,5332,1050,4,16,3360,0.0,3360.0
12267,2025-06-01,5388,1001,2,1,420,0.0,420.0
12268,2025-05-20,5301,1017,3,16,5120,256.0,4864.0
12269,2025-02-18,5383,2032,1,7,3640,182.0,3458.0
12270,2025-02-13,5082,1045,2,16,6720,0.0,6720.0
12271,2025-01-29,5057,1017,3,14,4480,0.0,4480.0
12272,2025-05-08,5301,1031,1,15,7800,0.0,7800.0
12273,2025-06-09,5467,1008,3,1,320,0.0,320.0
12274,2025-01-04,5032,2010,3,17,5440,0.0,5440.0
12275,2025-01-12,5219,1057,4,15,3150,0.0,3150.0
12276,2025-01-18,5265,2040,4,14,2940,147.0,2793.0
12277,2025-02-26,5011,1038,3,4,1280,0.0,1280.0
12278,2025-02-14,5321,2012,4,6,1260,126.0,1134.0
12279,2025-06-18,5266,2014,3,23,7360,0.0,7360.0
12280,2025-01-06,5260,1033,1,22,11440,1144.0,10296.0
12281,2025-04-12,5275,1036,2,12,5040,252.0,4788.0
12282,2025-06-23,5450,2024,3,5,1600,0.0,1600.0
12283,2025-01-09,5085,2020,2,8,3360,0.0,3360.0
12284,2025-01-23,5282,1015,4,4,840,0.0,840.0
12285,2025-04-28,5222,2032,1,6,3120,156.0,2964.0
12286,2025-05-09,5212,2024,1,14,7280,364.0,6916.0
12287,2025-05-02,5057,1011,2,14,5880,0.0,5880.0
12288,2025-06-05,5393,2015,4,15,3150,0.0,3150.0
12289,2025-02-08,5047,1007,4,1,210,10.5,199.5
12290,2025-02-23,5136,1016,1,22,11440,0.0,11440.0
12291,2025-04-22,5475,1022,3,21,6720,0.0,6720.0
12292,2025-01-13,5231,1031,2,18,7560,756.0,6804.0
12293,2025-01-03,5048,1047,2,9,3780,0.0,3780.0
12294,2025-05-28,5398,1049,1,10,5200,0.0,5200.0
12295,2025-05-11,5138,1044,1,25,13000,0.0,13000.0
12296,2025-03-09,5307,1002,2,3,1260,126.0,1134.0
12297,2025-01-01,5439,2018,1,4,2080,104.0,1976.0
12298,2025-04-11,5045,2028,2,12,5040,252.0,4788.0
12299,2025-03-04,5103,2018,4,8,1680,0.0,1680.0
12300,2025-03-29,5039,1043,2,15,6300,0.0,6300.0
12301,2025-01-23,5434,1027,1,3,1560,78.0,1482.0
12302,2025-06-01,5219,1038,2,15,6300,0.0,6300.0
12303,2025-05-04,5160,2028,4,6,1260,126.0,1134.0
12304,2025-05-26,5468,1003,1,10,5200,520.0,4680.0
12305,2025-02-20,5071,2011,3,4,1280,64.0,1216.0
12306,2025-06-07,5241,1048,3,2,640,64.0,576.0
12307,2025-01-12,5262,2026,3,1,320,0.0,320.0
12308,2025-03-04,5272,1030,3,4,1280,128.0,1152.0
12309,2025-02-25,5174,2033,1,17,8840,0.0,8840.0
12310,2025-04-06,5234,1005,4,19,3990,0.0,3990.0
12311,2025-02-01,5310,1014,1,19,9880,494.0,9386.0
12312,2025-06-16,5123,1046,2,25,10500,525.0,9975.0
12313,2025-06-07,5184,1060,4,23,4830,0.0,4830.0
12314,2025-05-24,5076,2023,3,17,5440,0.0,5440.0
12315,2025-05-24,5221,2003,3,1,320,16.0,304.0
12316,2025-03-28,5144,2029,4,19,3990,399.0,3591.0
12317,2025-06-29,5214,1053,4,18,3780,0.0,3780.0
12318,2025-02-04,5197,1049,4,16,3360,0.0,3360.0
12319,2025-01-22,5026,1038,3,4,1280,64.0,1216.0
12320,2025-06-01,5230,2040,3,24,7680,0.0,7680.0
12321,2025-06-05,5280,2036,1,12,6240,624.0,5616.0
12322,2025-05-02,5439,2015,4,7,1470,0.0,1470.0
12323,2025-02-18,5202,2016,1,18,9360,936.0,8424.0
12324,2025-06-24,5439,2017,2,19,7980,0.0,7980.0
12325,2025-01-09,5019,2021,1,11,5720,286.0,5434.0
12326,2025-02-16,5062,1008,3,17,5440,0.0,5440.0
12327,2025-04-16,5201,2033,3,11,3520,0.0,3520.0
12328,2025-06-12,5189,1016,4,17,3570,178.5,3391.5
12329,2025-04-28,5090,2029,3,19,6080,304.0,5776.0
12330,2025-04-07,5453,2030,4,25,5250,0.0,5250.0
12331,2025-01-17,5010,1020,4,3,630,0.0,630.0
12332,2025-02-15,5017,2009,4,16,3360,168.0,3192.0
12333,2025-06-09,5203,1053,3,7,2240,0.0,2240.0
12334,2025-06-05,5473,1042,4,9,1890,0.0,1890.0
12335,2025-04-21,5369,2029,1,1,520,26.0,494.0
12336,2025-04-04,5190,1004,3,4,1280,0.0,1280.0
12337,2025-01-25,5496,2021,3,22,7040,352.0,6688.0
12338,2025-03-30,5216,2019,3,21,6720,0.0,6720.0
12339,2025-04-17,5193,1046,3,17,5440,0.0,5440.0
12340,2025-06-15,5042,1003,1,1,520,0.0,520.0
12341,2025-03-13,5382,2024,1,21,10920,0.0,10920.0
12342,2025-04-03,5138,1006,1,15,7800,780.0,7020.0
12343,2025-03-15,5083,1027,3,15,4800,0.0,4800.0
12344,2025-03-27,5186,1033,4,24,5040,504.0,4536.0
12345,2025-05-12,5458,2008,2,22,9240,462.0,8778.0
12346,2025-01-18,5037,1019,3,6,1920,0.0,1920.0
12347,2025-04-06,5144,2027,2,2,840,0.0,840.0
12348,2025-01-08,5024,2026,2,1,420,0.0,420.0
12349,2025-01-04,5055,2018,4,10,2100,0.0,2100.0
12350,2025-06-07,5431,1027,2,19,7980,399.0,7581.0
12351,2025-01-21,5237,1024,2,21,8820,441.0,8379.0
12352,2025-05-09,5033,1043,1,25,13000,1300.0,11700.0
12353,2025-03-29,5037,2028,3,16,5120,0.0,5120.0
12354,2025-02-09,5302,1060,1,3,1560,156.0,1404.0
12355,2025-01-25,5201,1036,1,13,6760,0.0,6760.0
12356,2025-06-30,5233,1057,1,12,6240,0.0,6240.0
12357,2025-03-07,5035,1045,1,12,6240,0.0,6240.0
12358,2025-04-03,5237,1016,4,17,3570,0.0,3570.0
12359,2025-01-29,5156,1053,2,25,10500,0.0,10500.0
12360,2025-06-24,5330,1014,1,24,12480,0.0,12480.0
12361,2025-01-09,5059,1010,3,21,6720,0.0,6720.0
12362,2025-02-18,5025,1013,1,10,5200,0.0,5200.0
12363,2025-05-25,5262,1058,1,12,6240,0.0,6240.0
12364,2025-05-15,5232,1006,4,6,1260,63.0,1197.0
12365,2025-01-12,5453,2026,3,24,7680,0.0,7680.0
12366,2025-04-01,5381,2002,1,10,5200,0.0,5200.0
12367,2025-06-06,5462,2017,1,17,8840,884.0,7956.0
12368,2025-02-18,5337,1025,4,7,1470,73.5,1396.5
12369,2025-05-04,5445,1058,1,1,520,52.0,468.0
12370,2025-01-04,5204,1060,4,15,3150,0.0,3150.0
12371,2025-02-02,5085,1020,4,8,1680,0.0,1680.0
12372,2025-02-11,5185,2032,3,24,7680,0.0,7680.0
12373,2025-03-07,5481,1039,2,11,4620,0.0,4620.0
12374,2025-03-29,5368,1050,4,24,5040,0.0,5040.0
12375,2025-03-21,5492,1049,3,19,6080,0.0,6080.0
12376,2025-06-27,5422,1036,2,23,9660,0.0,9660.0
12377,2025-03-29,5363,1022,3,3,960,0.0,960.0
12378,2025-05-17,5211,1029,3,18,5760,288.0,5472.0
12379,2025-02-27,5063,2021,1,11,5720,0.0,5720.0
12380,2025-03-24,5430,1049,3,19,6080,304.0,5776.0
12381,2025-02-06,5196,2007,3,17,5440,0.0,5440.0
12382,2025-01-08,5219,1058,4,5,1050,0.0,1050.0
12383,2025-05-25,5335,1056,1,10,5200,260.0,4940.0
12384,2025-04-05,5096,1057,1,23,11960,1196.0,10764.0
12385,2025-03-10,5128,2030,4,1,210,10.5,199.5
12386,2025-04-22,5166,2011,2,13,5460,0.0,5460.0
12387,2025-03-11,5069,1045,1,8,4160,416.0,3744.0
12388,2025-01-17,5457,1003,4,9,1890,189.0,1701.0
12389,2025-03-01,5123,1055,4,20,4200,420.0,3780.0
12390,2025-03-19,5225,1037,4,18,3780,0.0,3780.0
12391,2025-03-09,5084,1016,2,3,1260,0.0,1260.0
12392,2025-01-23,5333,2028,4,10,2100,105.0,1995.0
12393,2025-04-23,5134,1060,2,13,5460,0.0,5460.0
12394,2025-02-06,5256,1013,3,5,1600,0.0,1600.0
12395,2025-01-19,5142,2027,1,5,2600,0.0,2600.0
12396,2025-01-27,5036,2007,1,4,2080,0.0,2080.0
12397,2025-03-11,5221,2019,4,25,5250,0.0,5250.0
12398,2025-01-28,5382,2010,3,4,1280,0.0,1280.0
12399,2025-05-01,5344,2036,2,25,10500,0.0,10500.0
12400,2025-05-17,5061,1058,3,17,5440,0.0,5440.0
12401,2025-06-22,5481,2015,4,9,1890,0.0,1890.0
12402,2025-03-24,5129,2012,3,19,6080,0.0,6080.0
12403,2025-05-19,5363,1025,1,1,520,0.0,520.0
12404,2025-01-18,5379,2003,4,10,2100,0.0,2100.0
12405,2025-02-03,5200,2038,4,15,3150,157.5,2992.5
12406,2025-01-29,5221,1044,2,21,8820,0.0,8820.0
12407,2025-02-03,5315,1040,2,8,3360,0.0,3360.0
12408,2025-05-24,5409,1042,3,12,3840,0.0,3840.0
12409,2025-04-02,5177,2012,2,4,1680,168.0,1512.0
12410,2025-02-27,5168,2019,1,11,5720,0.0,5720.0
12411,2025-02-01,5225,2034,2,19,7980,0.0,7980.0
12412,2025-06-16,5461,1019,2,19,7980,0.0,7980.0
12413,2025-01-14,5300,1046,1,5,2600,0.0,2600.0
12414,2025-02-15,5292,2005,2,22,9240,924.0,8316.0
12415,2025-06-02,5143,1057,4,14,2940,147.0,2793.0
12416,2025-06-16,5317,1005,2,17,7140,0.0,7140.0
12417,2025-03-03,5059,1039,2,11,4620,462.0,4158.0
12418,2025-02-09,5204,1016,2,17,7140,0.0,7140.0
12419,2025-03-26,5099,1039,3,15,4800,240.0,4560.0
12420,2025-01-01,5193,2031,3,10,3200,0.0,3200.0
12421,2025-01-01,5482,1053,3,1,320,0.0,320.0
12422,2025-06-18,5136,2040,4,8,1680,168.0,1512.0
12423,2025-05-18,5225,1042,2,12,5040,0.0,5040.0
12424,2025-04-17,5173,1050,3,6,1920,96.0,1824.0
12425,2025-06-25,5091,2005,4,3,630,63.0,567.0
12426,2025-04-28,5157,2022,3,23,7360,736.0,6624.0
12427,2025-02-15,5203,1022,3,4,1280,64.0,1216.0
12428,2025-04-03,5382,1043,3,7,2240,0.0,2240.0
12429,2025-03-20,5404,1013,1,3,1560,0.0,1560.0
12430,2025-01-20,5436,1036,4,4,840,84.0,756.0
12431,2025-05-24,5228,1037,2,20,8400,420.0,7980.0
12432,2025-04-30,5191,2029,4,4,840,42.0,798.0
12433,2025-03-11,5145,1017,2,12,5040,252.0,4788.0
12434,2025-01-26,5098,1048,1,3,1560,78.0,1482.0
12435,2025-01-19,5046,2026,4,3,630,0.0,630.0
12436,2025-04-03,5101,1045,1,3,1560,0.0,1560.0
12437,2025-02-20,5070,1023,1,3,1560,78.0,1482.0
12438,2025-05-21,5166,2013,4,24,5040,252.0,4788.0
12439,2025-03-19,5004,1026,3,20,6400,0.0,6400.0
12440,2025-05-06,5054,1043,1,22,11440,0.0,11440.0
12441,2025-01-15,5086,1008,2,20,8400,0.0,8400.0
12442,2025-02-01,5466,2008,3,13,4160,0.0,4160.0
12443,2025-02-12,5260,2015,1,1,520,0.0,520.0
12444,2025-01-27,5046,1044,3,24,7680,0.0,7680.0
12445,2025-03-21,5135,1006,4,12,2520,126.0,2394.0
12446,2025-05-07,5368,1031,4,24,5040,0.0,5040.0
12447,2025-06-29,5475,1050,4,16,3360,0.0,3360.0
12448,2025-03-17,5282,2036,2,2,840,0.0,840.0
12449,2025-02-09,5383,1012,4,3,630,0.0,630.0
12450,2025-03-17,5214,2003,4,12,2520,252.0,2268.0
12451,2025-01-12,5085,1019,3,25,8000,0.0,8000.0
12452,2025-06-09,5451,1005,3,1,320,0.0,320.0
12453,2025-03-26,5178,2009,3,18,5760,0.0,5760.0
12454,2025-01-03,5481,1007,2,4,1680,0.0,1680.0
12455,2025-03-13,5427,2016,1,25,13000,0.0,13000.0
12456,2025-06-18,5093,2026,3,25,8000,0.0,8000.0
12457,2025-04-11,5093,1060,2,4,1680,0.0,1680.0
12458,2025-02-23,5010,1060,3,18,5760,288.0,5472.0
12459,2025-05-29,5313,1015,3,17,5440,544.0,4896.0
12460,2025-06-03,5291,2015,2,24,10080,0.0,10080.0
12461,2025-01-13,5228,1011,2,5,2100,0.0,2100.0
12462,2025-01-27,5112,2032,1,15,7800,0.0,7800.0
12463,2025-04-01,5157,2035,1,6,3120,156.0,2964.0
12464,2025-03-25,5384,2026,1,6,3120,0.0,3120.0
12465,2025-02-14,5469,1037,1,9,4680,468.0,4212.0
12466,2025-04-06,5033,1058,1,10,5200,0.0,5200.0
12467,2025-01-28,5160,1045,1,13,6760,676.0,6084.0
12468,2025-02-25,5075,1007,2,13,5460,0.0,5460.0
12469,2025-04-07,5039,1058,3,6,1920,0.0,1920.0
12470,2025-06-09,5338,1051,3,12,3840,384.0,3456.0
12471,2025-06-17,5211,2004,1,21,10920,0.0,10920.0
12472,2025-03-20,5272,2024,2,3,1260,0.0,1260.0
12473,2025-02-27,5392,1057,4,17,3570,0.0,3570.0
12474,2025-01-17,5318,1030,1,10,5200,520.0,4680.0
12475,2025-02-08,5389,1054,3,7,2240,0.0,2240.0
12476,2025-02-06,5484,1037,3,5,1600,80.0,1520.0
12477,2025-02-27,5108,1051,1,3,1560,78.0,1482.0
12478,2025-02-13,5144,1008,4,8,1680,84.0,1596.0
12479,2025-06-07,5034,1014,3,14,4480,448.0,4032.0
12480,2025-04-19,5207,1011,3,22,7040,352.0,6688.0
12481,2025-03-31,5259,2035,2,23,9660,483.0,9177.0
12482,2025-05-30,5028,2033,2,5,2100,210.0,1890.0
12483,2025-06-27,5122,2026,2,3,1260,63.0,1197.0
12484,2025-02-19,5013,1025,2,19,7980,399.0,7581.0
12485,2025-03-17,5454,2027,1,9,4680,0.0,4680.0
12486,2025-05-03,5158,1017,3,6,1920,192.0,1728.0
12487,2025-01-19,5327,1003,2,3,1260,0.0,1260.0
12488,2025-02-22,5353,2009,3,8,2560,256.0,2304.0
12489,2025-01-21,5053,1022,3,24,7680,0.0,7680.0
12490,2025-05-21,5489,2021,4,12,2520,252.0,2268.0
12491,2025-06-27,5193,2025,1,23,11960,0.0,11960.0
12492,2025-01-06,5399,1006,1,25,13000,0.0,13000.0
12493,2025-04-15,5153,1020,2,3,1260,0.0,1260.0
12494,2025-04-07,5157,1045,2,21,8820,0.0,8820.0
12495,2025-01-18,5057,2018,3,18,5760,0.0,5760.0
12496,2025-04-20,5458,1059,1,23,11960,0.0,11960.0
12497,2025-02-03,5253,1009,2,3,1260,126.0,1134.0
12498,2025-02-01,5076,1034,1,18,9360,468.0,8892.0
12499,2025-02-27,5348,1047,2,10,4200,0.0,4200.0
12500,2025-01-22,5324,2018,3,11,3520,176.0,3344.0
12501,2025-01-04,5089,2031,3,12,3840,0.0,3840.0
12502,2025-04-17,5496,2006,3,4,1280,0.0,1280.0
12503,2025-05-23,5071,2015,3,24,7680,384.0,7296.0
12504,2025-01-25,5277,1050,4,13,2730,273.0,2457.0
12505,2025-02-26,5311,2004,1,9,4680,0.0,4680.0
12506,2025-01-05,5480,1049,3,6,1920,192.0,1728.0
12507,2025-01-15,5215,1037,2,17,7140,0.0,7140.0
12508,2025-02-07,5208,1007,2,22,9240,462.0,8778.0
12509,2025-03-28,5155,2022,1,23,11960,0.0,11960.0
12510,2025-06-04,5332,2006,2,4,1680,0.0,1680.0
12511,2025-03-08,5131,1043,3,4,1280,64.0,1216.0
12512,2025-01-01,5387,1050,3,24,7680,384.0,7296.0
12513,2025-05-07,5389,2040,1,13,6760,676.0,6084.0
12514,2025-05-24,5009,1003,2,1,420,0.0,420.0
12515,2025-04-26,5320,1032,3,10,3200,0.0,3200.0
12516,2025-06-24,5269,2004,2,12,5040,504.0,4536.0
12517,2025-04-03,5212,1055,3,13,4160,0.0,4160.0
12518,2025-06-24,5079,1038,3,14,4480,0.0,4480.0
12519,2025-04-21,5449,1046,1,3,1560,0.0,1560.0
12520,2025-01-11,5185,2027,3,2,640,0.0,640.0
12521,2025-05-28,5102,1051,2,3,1260,126.0,1134.0
12522,2025-01-28,5427,2033,3,12,3840,384.0,3456.0
12523,2025-01-03,5045,2001,4,7,1470,0.0,1470.0
12524,2025-02-11,5369,1055,3,25,8000,800.0,7200.0
12525,2025-05-31,5004,2035,4,12,2520,0.0,2520.0
12526,2025-03-30,5361,1006,1,18,9360,0.0,9360.0
12527,2025-02-25,5318,1017,4,9,1890,0.0,1890.0
12528,2025-01-03,5059,2024,1,12,6240,0.0,6240.0
12529,2025-04-15,5165,1024,4,10,2100,210.0,1890.0
12530,2025-04-26,5131,2032,1,22,11440,1144.0,10296.0
12531,2025-04-21,5182,2034,2,13,5460,273.0,5187.0
12532,2025-02-04,5366,2027,1,9,4680,0.0,4680.0
12533,2025-06-29,5017,1039,3,10,3200,320.0,2880.0
12534,2025-05-21,5345,1020,3,21,6720,0.0,6720.0
12535,2025-01-29,5207,2015,3,7,2240,112.0,2128.0
12536,2025-02-27,5063,1058,4,4,840,42.0,798.0
12537,2025-02-22,5078,1049,1,9,4680,234.0,4446.0
12538,2025-06-05,5027,1016,2,24,10080,0.0,10080.0
12539,2025-03-31,5286,1025,2,17,7140,357.0,6783.0
12540,2025-04-25,5175,1041,1,13,6760,0.0,6760.0
12541,2025-03-24,5075,1036,4,14,2940,294.0,2646.0
12542,2025-04-20,5024,1012,2,21,8820,0.0,8820.0
12543,2025-04-12,5263,1012,2,20,8400,420.0,7980.0
12544,2025-05-06,5376,2032,4,10,2100,105.0,1995.0
12545,2025-04-11,5041,1060,2,1,420,42.0,378.0
12546,2025-02-01,5032,1021,4,8,1680,168.0,1512.0
12547,2025-06-23,5427,1016,1,23,11960,598.0,11362.0
12548,2025-01-17,5266,1047,2,17,7140,714.0,6426.0
12549,2025-06-11,5492,1035,3,10,3200,0.0,3200.0
12550,2025-06-04,5235,2034,1,17,8840,0.0,8840.0
12551,2025-04-25,5427,2016,1,3,1560,0.0,1560.0
12552,2025-03-08,5043,2034,1,5,2600,260.0,2340.0
12553,2025-06-06,5345,1022,2,10,4200,0.0,4200.0
12554,2025-04-17,5092,2040,1,12,6240,624.0,5616.0
12555,2025-06-20,5422,2006,4,16,3360,336.0,3024.0
12556,2025-04-15,5143,1026,2,24,10080,1008.0,9072.0
12557,2025-05-19,5252,1048,4,4,840,84.0,756.0
12558,2025-03-28,5294,2018,2,13,5460,0.0,5460.0
12559,2025-03-20,5475,2009,4,23,4830,483.0,4347.0
12560,2025-03-15,5376,2014,2,23,9660,0.0,9660.0
12561,2025-02-24,5036,1034,4,5,1050,0.0,1050.0
12562,2025-05-04,5290,2005,4,1,210,0.0,210.0
12563,2025-04-20,5439,1023,4,15,3150,0.0,3150.0
12564,2025-02-27,5296,1008,1,24,12480,0.0,12480.0
12565,2025-05-03,5242,2017,3,12,3840,0.0,3840.0
12566,2025-03-11,5118,1004,3,18,5760,0.0,5760.0
12567,2025-06-25,5124,1015,4,1,210,21.0,189.0
12568,2025-04-03,5359,1014,1,18,9360,936.0,8424.0
12569,2025-01-31,5367,1037,3,3,960,0.0,960.0
12570,2025-02-18,5134,1036,2,25,10500,1050.0,9450.0
12571,2025-06-09,5181,1015,2,14,5880,0.0,5880.0
12572,2025-02-04,5285,2001,1,8,4160,416.0,3744.0
12573,2025-04-07,5324,1038,2,10,4200,0.0,4200.0
12574,2025-02-23,5198,1036,1,15,7800,390.0,7410.0
12575,2025-02-16,5459,2035,2,15,6300,630.0,5670.0
12576,2025-01-19,5370,2037,4,6,1260,0.0,1260.0
12577,2025-06-08,5255,1050,1,25,13000,1300.0,11700.0
12578,2025-01-20,5017,2038,4,9,1890,94.5,1795.5
12579,2025-02-23,5085,2025,2,8,3360,168.0,3192.0
12580,2025-02-25,5007,1022,2,1,420,0.0,420.0
12581,2025-05-22,5219,2020,1,21,10920,0.0,10920.0
12582,2025-05-04,5338,2022,3,5,1600,80.0,1520.0
12583,2025-01-15,5338,1015,2,22,9240,0.0,9240.0
12584,2025-01-29,5253,2019,2,10,4200,0.0,4200.0
12585,2025-06-07,5129,2023,1,8,4160,208.0,3952.0
12586,2025-06-21,5272,1029,3,22,7040,0.0,7040.0
12587,2025-02-10,5362,2027,4,12,2520,126.0,2394.0
12588,2025-05-29,5494,1041,3,10,3200,160.0,3040.0
12589,2025-02-26,5292,1046,2,7,2940,0.0,2940.0
12590,2025-06-25,5051,2036,1,15,7800,0.0,7800.0
12591,2025-06-17,5074,1044,1,1,520,26.0,494.0
12592,2025-01-18,5024,1043,1,20,10400,0.0,10400.0
12593,2025-04-14,5451,1010,1,15,7800,0.0,7800.0
12594,2025-04-24,5040,1020,1,15,7800,0.0,7800.0
12595,2025-05-24,5030,1045,1,14,7280,728.0,6552.0
12596,2025-06-12,5138,1050,4,20,4200,210.0,3990.0
12597,2025-06-24,5158,2039,4,2,420,0.0,420.0
12598,2025-03-23,5201,1055,2,16,6720,0.0,6720.0
12599,2025-05-08,5108,1027,4,22,4620,0.0,4620.0
12600,2025-05-31,5141,2011,1,19,9880,494.0,9386.0
12601,2025-02-21,5389,1059,2,11,4620,0.0,4620.0
12602,2025-02-09,5340,1002,1,9,4680,0.0,4680.0
12603,2025-02-02,5117,2029,4,1,210,0.0,210.0
12604,2025-01-04,5355,2026,4,17,3570,0.0,3570.0
12605,2025-03-19,5224,2018,4,7,1470,0.0,1470.0
12606,2025-02-15,5474,2020,1,12,6240,0.0,6240.0
12607,2025-06-26,5427,1056,3,11,3520,176.0,3344.0
12608,2025-06-23,5455,2023,2,24,10080,0.0,10080.0
12609,2025-02-25,5465,2011,3,17,5440,0.0,5440.0
12610,2025-05-13,5372,2017,4,1,210,0.0,210.0
12611,2025-02-21,5304,2039,4,22,4620,231.0,4389.0
12612,2025-06-02,5276,2027,4,4,840,42.0,798.0
12613,2025-05-24,5429,1004,3,24,7680,0.0,7680.0
12614,2025-05-30,5099,2006,1,8,4160,0.0,4160.0
12615,2025-01-02,5300,2013,4,21,4410,0.0,4410.0
12616,2025-05-20,5347,1055,4,16,3360,336.0,3024.0
12617,2025-02-17,5219,1051,4,19,3990,199.5,3790.5
12618,2025-03-10,5111,1021,4,22,4620,0.0,4620.0
12619,2025-05-26,5349,2013,1,24,12480,0.0,12480.0
12620,2025-06-09,5184,1023,2,7,2940,147.0,2793.0
12621,2025-01-04,5423,1037,2,13,5460,0.0,5460.0
12622,2025-05-12,5255,1042,3,8,2560,128.0,2432.0
12623,2025-01-04,5285,2037,3,3,960,0.0,960.0
12624,2025-02-08,5163,2009,1,20,10400,0.0,10400.0
12625,2025-05-28,5345,2005,1,20,10400,1040.0,9360.0
12626,2025-01-20,5039,1042,2,21,8820,0.0,8820.0
12627,2025-01-26,5320,2030,4,6,1260,0.0,1260.0
12628,2025-03-30,5165,1007,2,4,1680,168.0,1512.0
12629,2025-02-03,5151,2012,3,6,1920,0.0,1920.0
